Update Step,Agent 0 Gradient Norm,Agent 1 Gradient Norm,Agent 2 Gradient Norm,Agent 3 Gradient Norm
0,14.266068458557129,1.023816466331482,6.659395217895508,2.466399908065796
1,35.981807708740234,0.9351963400840759,5.675955772399902,0.2258814126253128
2,22.419559478759766,0.8810921311378479,5.810793876647949,0.4419994652271271
3,64.53694915771484,0.8834848403930664,4.714719772338867,0.654754638671875
4,46.88460922241211,0.7823364734649658,3.2694060802459717,0.6772739887237549
5,62.49171447753906,0.8013800978660583,3.151329755783081,0.8154736757278442
6,16.109268188476562,0.5377517938613892,1.691265344619751,0.8399743437767029
7,27.552194595336914,0.21347050368785858,0.9359552264213562,0.5604550838470459
8,72.99517822265625,0.07929585129022598,0.18842855095863342,0.8820322751998901
9,14.242958068847656,0.13846266269683838,0.5984120965003967,0.05609928071498871
10,30.940065383911133,0.14847053587436676,1.0826495885849,1.0952543020248413
11,68.010986328125,0.19776174426078796,1.4348276853561401,0.6639609336853027
12,16.12249183654785,0.24154244363307953,1.8751894235610962,0.33515021204948425
13,19.527219772338867,0.27398329973220825,2.126223564147949,1.9987409114837646
14,61.57390213012695,0.2334369421005249,2.4318344593048096,2.3513851165771484
15,44.3740348815918,0.42730093002319336,2.4778099060058594,0.08059096336364746
16,54.63100814819336,1.532242774963379,2.379225730895996,1.091079831123352
17,7.22920560836792,0.537619411945343,2.265326976776123,1.1555951833724976
18,75.69910430908203,0.5403079390525818,2.317009925842285,0.47140055894851685
19,41.00258255004883,1.2599893808364868,1.6646220684051514,0.16726166009902954
20,23.1951904296875,0.9916341304779053,1.5310053825378418,1.7139685153961182
21,55.45734405517578,0.712633490562439,0.9978842735290527,0.41643768548965454
22,16.16179084777832,0.4404761791229248,1.1239702701568604,0.04921140521764755
23,21.493389129638672,0.08000856637954712,0.4500773847103119,0.5871410965919495
24,72.2822036743164,0.12466887384653091,0.29583993554115295,1.3663270473480225
25,12.392114639282227,0.16860800981521606,0.0053815352730453014,1.3491770029067993
26,51.26774215698242,0.23217597603797913,0.40578654408454895,0.2939407229423523
27,13.605589866638184,0.31361696124076843,0.40641024708747864,0.49321791529655457
28,63.586490631103516,0.5923649668693542,0.801088273525238,1.2044157981872559
29,7.622323513031006,0.4290114939212799,0.8011147379875183,1.1381398439407349
30,70.57747650146484,0.4289049506187439,0.6387465000152588,0.5742526054382324
31,32.32633590698242,0.4451432526111603,1.0837899446487427,0.8214173316955566
32,39.993408203125,0.3539034128189087,0.8624749183654785,0.4384307563304901
33,22.35875129699707,0.40101519227027893,0.8476064205169678,0.9276750087738037
34,20.82646369934082,0.3700934052467346,1.1272087097167969,0.8567612767219543
35,48.833709716796875,0.5105592012405396,0.6759495735168457,2.4012036323547363
36,6.869134426116943,0.23483067750930786,0.9731535911560059,0.7596441507339478
37,57.030128479003906,0.2769327163696289,0.07968147844076157,0.18503046035766602
38,20.87586212158203,0.12188947945833206,0.4908119738101959,1.0908803939819336
39,13.626884460449219,0.09435941278934479,0.2908271253108978,0.5084534287452698
40,57.28276443481445,0.07473532110452652,0.2561187744140625,0.9452126622200012
41,28.52156639099121,0.11312173306941986,0.04339060187339783,0.5366097092628479
42,3.357923984527588,0.1292739361524582,0.09132366627454758,0.5355628728866577
43,23.869354248046875,0.1285998374223709,0.25001585483551025,0.6670072078704834
44,48.62700653076172,0.16673439741134644,0.33302614092826843,0.6296979188919067
45,22.30506706237793,0.08860285580158234,0.2240181416273117,0.36259618401527405
46,57.546180725097656,0.3036622405052185,0.5464342832565308,0.5196411609649658
47,13.781514167785645,0.37725913524627686,0.04170054569840431,0.4518539607524872
48,15.054101943969727,0.23593807220458984,0.16166749596595764,0.07348563522100449
49,42.26144027709961,0.302004337310791,0.09099466353654861,0.18901188671588898
50,36.845760345458984,0.44505733251571655,0.24652400612831116,2.61476731300354
51,10.650896072387695,0.27023035287857056,0.5824593305587769,0.9803999066352844
52,11.352067947387695,0.2987692952156067,0.2611090838909149,1.9713338613510132
53,8.38941764831543,0.1637011617422104,0.21224966645240784,0.021546712145209312
54,45.11815643310547,0.10440704971551895,0.2389434427022934,0.5028938055038452
55,13.93816089630127,0.06890837848186493,0.26486876606941223,0.5701979398727417
56,19.433666229248047,0.06483291834592819,0.3050304651260376,0.6143105030059814
57,19.081541061401367,0.10708124935626984,0.13885675370693207,0.6360082030296326
58,21.29397201538086,0.18088865280151367,0.05785374343395233,0.6366968154907227
59,61.66196823120117,0.21035803854465485,0.06394738703966141,0.2471674680709839
60,50.669593811035156,0.14097492396831512,0.197382390499115,0.5949886441230774
61,71.19432067871094,0.25609683990478516,0.4527473449707031,0.5558719635009766
62,13.76939868927002,0.1998576670885086,0.420383483171463,0.5158161520957947
63,31.541370391845703,0.21376220881938934,0.17917245626449585,0.02134452573955059
64,22.809904098510742,0.20755594968795776,0.3523808717727661,0.4371681213378906
65,46.37158966064453,0.20315037667751312,0.29543307423591614,0.39472079277038574
66,63.3514518737793,0.18935541808605194,0.7543755769729614,0.3440093398094177
67,50.736812591552734,0.17446179687976837,0.2155265510082245,0.2872346043586731
68,52.74380111694336,0.15698713064193726,0.1739998608827591,0.405454158782959
69,48.163429260253906,0.1404256671667099,0.22890684008598328,0.18462738394737244
70,36.73421859741211,0.11515220999717712,0.07107771933078766,0.1405610889196396
71,60.753780364990234,0.1019522026181221,0.2724013924598694,0.09615137428045273
72,47.85222625732422,0.08300169557332993,0.13963934779167175,0.052861642092466354
73,60.452369689941406,0.06525523960590363,0.38870495557785034,0.5763446688652039
74,49.166038513183594,0.04534050077199936,0.25791487097740173,0.494983971118927
75,114.37974548339844,0.02202454023063183,0.10353957116603851,1.8298834562301636
76,90.14862060546875,0.07127238065004349,0.2689201831817627,2.9286892414093018
77,26.968135833740234,0.08088894933462143,0.3121843934059143,1.5616981983184814
78,92.7197494506836,0.20635119080543518,0.1670360565185547,0.8943045139312744
79,38.089515686035156,0.03875409811735153,0.3046357333660126,0.08444558829069138
80,52.755027770996094,0.11934098601341248,0.42403969168663025,0.7155995965003967
81,3.651721239089966,0.06083904206752777,0.17459620535373688,0.7369084358215332
82,13.36413288116455,0.1725400984287262,0.22463297843933105,0.9395509362220764
83,32.99585723876953,0.13630731403827667,0.11071134358644485,0.9953892827033997
84,14.553299903869629,0.10543379932641983,0.005961036775261164,1.0147790908813477
85,18.037525177001953,0.07824017852544785,0.2461993247270584,0.7453296184539795
86,42.388206481933594,0.031859274953603745,0.09537339210510254,0.6756361722946167
87,40.05658721923828,0.07013915479183197,0.21897143125534058,0.9204372763633728
88,20.62312889099121,0.0290268175303936,0.32018375396728516,0.8490233421325684
89,50.80179977416992,0.016343601047992706,0.3796972334384918,0.7583896517753601
90,54.78886413574219,0.019633159041404724,0.28483155369758606,0.653214156627655
91,50.874149322509766,0.021721545606851578,0.28508174419403076,0.5382105708122253
92,53.69129180908203,0.02124505117535591,0.28191155195236206,0.13340544700622559
93,44.445838928222656,0.024513795971870422,0.1379086673259735,0.31299644708633423
94,47.075042724609375,0.02303183078765869,0.2005612552165985,0.8549785614013672
95,49.055152893066406,0.031920917332172394,0.18042106926441193,0.14166636765003204
96,51.39451217651367,0.030719563364982605,0.05874320864677429,0.07659527659416199
97,45.78963088989258,0.03427165001630783,0.0067694117315113544,0.01597723923623562
98,56.810916900634766,0.03214089572429657,0.2263675034046173,0.7164772152900696
99,124.9430160522461,0.030763942748308182,0.5660079717636108,1.7111948728561401
100,49.93335723876953,0.020058751106262207,0.006948394235223532,0.4317268133163452
101,93.49982452392578,0.049788035452365875,0.5966475605964661,0.0019389805383980274
102,21.000425338745117,0.10877802222967148,0.3193894326686859,0.037525396794080734
103,22.914297103881836,0.011736037209630013,0.2302672117948532,0.5200962424278259
104,82.354736328125,0.021840641275048256,1.2654114961624146,0.11439070850610733
105,44.58097839355469,0.02542179822921753,0.06214257329702377,0.15122850239276886
106,46.07112121582031,0.00943234283477068,0.08638307452201843,0.17996427416801453
107,54.36979293823242,0.036417730152606964,0.1138165146112442,0.20007292926311493
108,113.32331085205078,0.03726757690310478,1.431820273399353,0.21166057884693146
109,29.770986557006836,0.05832071974873543,0.3824225068092346,0.21530050039291382
110,25.29241371154785,0.021932387724518776,0.39940041303634644,0.21135136485099792
111,60.23347091674805,0.06066730245947838,0.2882590591907501,0.20094658434391022
112,26.636817932128906,0.04732771962881088,0.10975053906440735,0.18477605283260345
113,22.895370483398438,0.04137256741523743,0.009100716561079025,0.1640416383743286
114,84.548828125,0.0455441027879715,0.06141121685504913,0.13980324566364288
115,21.946317672729492,0.06918372958898544,0.21919319033622742,0.11331012845039368
116,29.842405319213867,0.03962564468383789,0.08772242069244385,0.6946592330932617
117,29.447614669799805,0.030600549653172493,0.4537051320075989,0.7456343770027161
118,36.19290542602539,0.04692037031054497,0.09156814217567444,1.444625735282898
119,22.058897018432617,0.04423125460743904,0.13174349069595337,0.4501858055591583
120,19.88648223876953,0.08194859325885773,0.2600851356983185,2.451279640197754
121,51.167762756347656,0.007478510029613972,0.20614439249038696,0.03138873353600502
122,45.7446174621582,0.006893417797982693,0.1596912145614624,0.5386195778846741
123,41.12413787841797,0.007198711857199669,0.22596530616283417,0.6417391300201416
124,54.88127136230469,0.007963721640408039,0.06451152265071869,0.7134764790534973
125,52.418983459472656,0.00851917639374733,0.05450372025370598,0.7543361186981201
126,45.363853454589844,0.0068945083767175674,0.028059199452400208,0.7658897638320923
127,45.35970687866211,0.014538301154971123,0.12686461210250854,0.33934205770492554
128,49.21683883666992,0.008384420536458492,0.014017072506248951,0.7255333065986633
129,54.600547790527344,0.013032391667366028,0.3336062729358673,0.6784906387329102
130,102.87811279296875,0.016306240111589432,0.5214239358901978,0.4043862521648407
131,40.341033935546875,0.021580364555120468,0.05915869027376175,0.29823997616767883
132,101.43211364746094,0.015811720862984657,0.5578020811080933,0.5312960743904114
133,40.359161376953125,0.023655196651816368,0.36147576570510864,0.35900023579597473
134,16.941692352294922,0.04130953550338745,0.3067280948162079,0.4527679681777954
135,20.308921813964844,0.019101737067103386,0.6591927409172058,0.3460035026073456
136,17.35537338256836,0.04205544292926788,0.19653131067752838,0.42507404088974
137,103.23663330078125,0.019955797120928764,0.1913057416677475,1.3085271120071411
138,29.52089500427246,0.01689041219651699,0.020103074610233307,0.22047826647758484
139,74.15762329101562,0.02747414819896221,0.28356584906578064,2.5894317626953125
140,93.81716918945312,0.10838058590888977,0.39906421303749084,0.2631327509880066
141,43.62935256958008,0.04947378486394882,0.2803344130516052,0.016511011868715286
142,49.75204086303711,0.041707057505846024,0.35780662298202515,1.266165018081665
143,66.94624328613281,0.0621626153588295,0.4463253319263458,3.727168560028076
144,41.9898567199707,0.032813142985105515,0.10267302393913269,0.08015497773885727
145,27.910737991333008,0.019420133903622627,0.028557950630784035,1.2901017665863037
146,40.864173889160156,0.016816359013319016,0.1540370136499405,1.432991862297058
147,97.98638916015625,0.007072259671986103,0.0403173454105854,1.5154489278793335
148,106.96173095703125,0.05323290079832077,0.03543258085846901,1.541128396987915
149,91.41500091552734,0.022125208750367165,0.13306955993175507,2.014409065246582
150,55.42453384399414,0.016879025846719742,0.2540386915206909,1.7721107006072998
151,20.251171112060547,0.005705003160983324,0.29410991072654724,1.1247785091400146
152,46.00968933105469,0.0077400472946465015,0.8359582424163818,0.8622356057167053
153,43.697418212890625,0.0098433131352067,0.4604476988315582,0.5539559721946716
154,45.10523223876953,0.010372262448072433,0.22833849489688873,0.11859302222728729
155,25.00160026550293,0.00471180584281683,0.22995547950267792,0.28524646162986755
156,73.9005126953125,0.009244797751307487,0.08484045416116714,0.6196003556251526
157,61.504669189453125,0.005988971330225468,0.18282900750637054,0.358336865901947
158,25.196306228637695,0.05519586056470871,0.2672766149044037,0.5624257326126099
159,34.310970306396484,0.005481979809701443,0.044673413038253784,0.4885188341140747
160,33.35097885131836,0.006188122555613518,0.27680209279060364,0.40683713555336
161,61.71047592163086,0.005534145049750805,0.34738799929618835,0.32068002223968506
162,51.74222183227539,0.0044200425036251545,0.07367821782827377,0.23312897980213165
163,45.68132400512695,0.004010214935988188,0.1490955650806427,0.15941640734672546
164,75.97123718261719,0.008213050663471222,0.08440320938825607,0.7210401296615601
165,135.5963592529297,0.043069157749414444,0.733505368232727,0.032617706805467606
166,97.85124206542969,0.010219424962997437,0.01320607215166092,0.15371903777122498
167,63.097015380859375,0.065216563642025,0.011913779191672802,0.04000620171427727
168,32.96503829956055,0.05978228896856308,0.1883552372455597,0.06679169833660126
169,71.26547241210938,0.03101220726966858,0.2735402584075928,0.08884615451097488
170,75.3809814453125,0.06626258790493011,0.29948192834854126,1.7517246007919312
171,29.29723358154297,0.03982243686914444,0.3434589207172394,0.9742241501808167
172,37.02330017089844,0.038420263677835464,0.013129937462508678,0.8458555936813354
173,70.03614044189453,0.07330907881259918,0.2461073249578476,0.33663409948349
174,66.7032470703125,0.018402541056275368,0.31777894496917725,0.1730446070432663
175,68.22303771972656,0.025035914033651352,0.1762668788433075,1.23691725730896
176,56.17399978637695,0.058121539652347565,0.11172802746295929,2.098144054412842
177,64.19184112548828,0.005060579627752304,0.1769934445619583,0.841712236404419
178,28.462026596069336,0.013426070101559162,0.1755158007144928,0.6333082914352417
179,30.23407745361328,0.007732298690825701,0.12078350782394409,0.7465574145317078
180,36.9036865234375,0.006790111772716045,0.018765244632959366,0.22261521220207214
181,42.22126770019531,0.011994905769824982,0.027867920696735382,0.05869629234075546
182,96.13015747070312,0.009412312880158424,0.07585344463586807,0.1481771320104599
183,26.530527114868164,0.03265950456261635,0.3166125416755676,0.9641061425209045
184,49.11759567260742,0.008607701398432255,0.26300835609436035,1.0010747909545898
185,24.34989356994629,0.010780149139463902,0.26125621795654297,0.978749692440033
186,41.739768981933594,0.012925712391734123,1.4101930856704712,0.22428308427333832
187,36.52838134765625,0.011864924803376198,0.07759208232164383,0.8887090086936951
188,50.733760833740234,0.011556992307305336,0.046058107167482376,0.8255895376205444
189,35.095211029052734,0.012583492323756218,0.020651567727327347,0.7426327466964722
190,58.75373840332031,0.00997934676706791,0.3940587639808655,0.6446127891540527
191,45.6692008972168,0.007431583479046822,0.4366109073162079,0.5360271334648132
192,48.49452209472656,0.007750028744339943,0.6045054197311401,0.42141905426979065
193,115.83502960205078,0.004229993559420109,0.4410206079483032,0.304959237575531
194,122.6528549194336,0.005254976451396942,0.2939112186431885,0.1904626339673996
195,110.23992156982422,0.025246702134609222,0.08393879979848862,0.08135014772415161
196,87.48211669921875,0.03276071697473526,0.21859146654605865,0.7152069211006165
197,55.19913864135742,0.02863105945289135,0.1723587065935135,0.09134533256292343
198,60.1530647277832,0.0127764493227005,0.01790074072778225,0.15314240753650665
199,56.43105697631836,0.002533355262130499,0.20861612260341644,0.20391176640987396
200,76.43521881103516,0.006842296104878187,0.31889399886131287,1.3346986770629883
201,85.83949279785156,0.012109159491956234,0.31269392371177673,0.37152406573295593
202,78.53556823730469,0.013646920211613178,0.34730303287506104,1.243808388710022
203,50.42356872558594,0.05517503619194031,0.19076532125473022,0.16221606731414795
204,32.44114685058594,0.010604897513985634,0.3654949367046356,0.1067647784948349
205,55.21249771118164,0.061836328357458115,0.02061023935675621,1.0329068899154663
206,34.166141510009766,0.009203706867992878,0.04859891161322594,0.027868090197443962
207,12.485529899597168,0.05106303468346596,0.16402557492256165,0.10006961971521378
208,80.84947204589844,0.031640660017728806,0.17887182533740997,0.1620563119649887
209,33.09158706665039,0.028689879924058914,0.26001235842704773,
210,25.653560638427734,0.04124395176768303,0.21197673678398132,
211,19.0175724029541,0.011661311611533165,0.10661881417036057,
212,22.422666549682617,0.019708311185240746,0.7913557887077332,
213,42.448516845703125,0.01976558193564415,0.28698116540908813,
214,55.972782135009766,0.01936066523194313,0.09505140781402588,
215,49.03624725341797,0.02150134928524494,0.19224047660827637,
216,40.900054931640625,0.023862363770604134,0.1301819235086441,
217,41.608463287353516,0.022297821938991547,0.15891893208026886,
218,42.04633331298828,0.01858609914779663,0.2517048716545105,
219,45.81574249267578,0.016506722196936607,0.11656297743320465,
220,43.50760269165039,0.01368123758584261,0.2104940414428711,
221,53.440792083740234,0.012287377379834652,0.03127199411392212,
222,51.09955596923828,0.007712464313954115,0.10357511788606644,
223,42.62826919555664,0.004002855625003576,0.21083863079547882,
224,18.342670440673828,0.00494930287823081,0.38019073009490967,
225,49.831363677978516,0.002807804848998785,0.20008963346481323,
226,52.35462188720703,0.007245609536767006,0.15211470425128937,
227,113.30946350097656,0.010172227397561073,0.011566859669983387,
228,56.95344161987305,0.04114818945527077,0.014047597534954548,
229,104.63646697998047,0.01391152199357748,0.16031739115715027,
230,104.3418197631836,0.02823478914797306,0.06597045063972473,
231,23.81317710876465,0.015764115378260612,0.10310014337301254,
232,86.67467498779297,0.019791770726442337,0.08472426980733871,
233,30.50043487548828,0.03338317200541496,0.017712285742163658,
234,48.24182891845703,0.029179800301790237,0.07385193556547165,
235,53.2531623840332,0.043584924191236496,0.231682687997818,
236,77.95714569091797,0.008623908273875713,0.18280960619449615,
237,23.37826919555664,0.0030446008313447237,0.04620901867747307,
238,27.669044494628906,0.005160135682672262,0.200879767537117,
239,67.13746643066406,0.004286458715796471,0.15783332288265228,
240,31.150293350219727,0.008669890463352203,0.07707128673791885,
241,79.81220245361328,0.006801215931773186,0.156401127576828,
242,37.764808654785156,0.015988638624548912,0.13061624765396118,
243,54.88576889038086,0.10751956701278687,0.126196950674057,
244,56.82833480834961,0.010512075386941433,0.16666308045387268,
245,26.01931381225586,0.005204004235565662,0.1534520983695984,
246,57.9790153503418,0.01142268255352974,0.1476692110300064,
247,29.660303115844727,0.003995509352535009,0.3053441047668457,
248,31.898887634277344,0.004531484562903643,0.30595624446868896,
249,35.6136474609375,0.003341990988701582,0.1604679524898529,
250,42.72037887573242,0.00344090536236763,0.010445814579725266,
251,37.99928283691406,0.0021918697748333216,0.012665573507547379,
252,33.47410202026367,0.004190295003354549,0.07114878296852112,
253,101.3587646484375,0.005367483012378216,0.04926205053925514,
254,119.4690933227539,0.01504083164036274,0.2386571168899536,
255,44.11296844482422,0.02125607803463936,0.06227271631360054,
256,54.950706481933594,0.01226332038640976,0.03497784584760666,
257,72.11717987060547,0.004707816056907177,0.05991162732243538,
258,99.12165832519531,0.014798804186284542,0.016773758456110954,
259,100.69525146484375,0.03707175701856613,0.34096643328666687,
260,100.46341705322266,0.060420576483011246,0.10655664652585983,
261,99.15469360351562,0.01774086058139801,0.10429447144269943,
262,33.11392593383789,0.04435371235013008,0.08921705931425095,
263,59.97233200073242,0.013616335578262806,0.04228629171848297,
264,55.10834503173828,0.02054930292069912,0.11918719112873077,
265,12.132990837097168,0.03434053063392639,0.06063539534807205,
266,97.32209014892578,0.023849457502365112,0.1184595450758934,
267,46.23439025878906,0.011586914770305157,0.680242657661438,
268,26.297216415405273,0.0036093052476644516,0.10238903760910034,
269,24.639917373657227,0.010430189780890942,0.04149104282259941,
270,26.571989059448242,0.004544088616967201,0.0691511482000351,
271,27.296890258789062,0.0048880246467888355,0.2520659565925598,
272,76.4854736328125,0.009354326874017715,0.16515225172042847,
273,32.147972106933594,0.026111071929335594,0.07298790663480759,
274,30.228652954101562,0.026298701763153076,0.27952101826667786,
275,25.63128089904785,0.01510752271860838,0.040039028972387314,
276,33.88563919067383,0.012502293102443218,0.2638033330440521,
277,32.867401123046875,0.01727248914539814,0.053417861461639404,
278,47.31220626831055,0.01657635159790516,0.04594201594591141,
279,46.10886764526367,0.016555147245526314,0.09149597585201263,
280,29.837162017822266,0.014110703952610493,0.18392395973205566,
281,132.48193359375,0.009950303472578526,0.21808598935604095,
282,123.13946533203125,0.008834127336740494,0.3249807059764862,
283,49.96012496948242,0.015131154097616673,0.1055438369512558,
284,50.2506103515625,0.010541873052716255,0.13009831309318542,
285,24.23240852355957,0.01577766425907612,0.19217102229595184,
286,72.09455871582031,0.019835371524095535,0.1904829889535904,
287,84.43443298339844,0.04147327318787575,0.13495896756649017,
288,25.684345245361328,0.0032684835605323315,0.1401042938232422,
289,52.37948226928711,0.008506077341735363,0.17600589990615845,
290,95.6588363647461,0.01633753813803196,0.06394104659557343,
291,85.45230865478516,0.028796978294849396,0.004266813863068819,
292,102.53133392333984,0.016132310032844543,0.11462251096963882,
293,1.5082306861877441,0.042193781584501266,0.05269530788064003,
294,90.87174224853516,0.02143648825585842,0.05252380669116974,
295,44.161529541015625,0.04250181093811989,0.06593514233827591,
296,32.627010345458984,0.06177467852830887,0.05846850946545601,
297,35.0423583984375,0.03383423015475273,0.1402784287929535,
298,38.958709716796875,0.027867496013641357,,
299,81.24871826171875,0.028634849935770035,,
